"photo","age_mean","age_sd","age_N","anxious.easily.upset_mean","anxious.easily.upset_sd","anxious.easily.upset_N","Asian_mean","Asian_sd","Asian_N","attractiveness_mean","attractiveness_sd","attractiveness_N","Black_mean","Black_sd","Black_N","calm.emotionally.stable_mean","calm.emotionally.stable_sd","calm.emotionally.stable_N","Poor_mean","Poor_sd","Poor_N","Working.class_mean","Working.class_sd","Working.class_N","Middle.class_mean","Middle.class_sd","Middle.class_N","Upper.Middle.class_mean","Upper.Middle.class_sd","Upper.Middle.class_N","Upper.class_mean","Upper.class_sd","Upper.class_N","competence_mean","competence_sd","competence_N","conventional.uncreative_mean","conventional.uncreative_sd","conventional.uncreative_N","critical.quarrelsome_mean","critical.quarrelsome_sd","critical.quarrelsome_N","dependable.self.disciplined_mean","dependable.self.disciplined_sd","dependable.self.disciplined_N","disorganized.careless_mean","disorganized.careless_sd","disorganized.careless_N","dominant_mean","dominant_sd","dominant_N","education_mean","education_sd","education_N","extraverted.enthusiastic_mean","extraverted.enthusiastic_sd","extraverted.enthusiastic_N","hard.working_mean","hard.working_sd","hard.working_N","honest.moral_mean","honest.moral_sd","honest.moral_N","income_mean","income_sd","income_N","Latino_mean","Latino_sd","Latino_N","liberal_mean","liberal_sd","liberal_N","Native.American_mean","Native.American_sd","Native.American_N","Not.sure_mean","Not.sure_sd","Not.sure_N","occupational.prestige_mean","occupational.prestige_sd","occupational.prestige_N","open.to.new.experience.complex_mean","open.to.new.experience.complex_sd","open.to.new.experience.complex_N","Other_mean","Other_sd","Other_N","reserved.quiet_mean","reserved.quiet_sd","reserved.quiet_N","ses.ladder_mean","ses.ladder_sd","ses.ladder_N","submissive_mean","submissive_sd","submissive_N","sympathetic_mean","sympathetic_sd","sympathetic_N","thermometer_mean","thermometer_sd","thermometer_N","warmth_mean","warmth_sd","warmth_N","White_mean","White_sd","White_N"
"AF223.WF46",43.1304347826087,6.66949873969065,23,48.7142857142857,27.6689614653573,7,1,0,7,43.5714285714286,21.9913402870095,7,0,0,7,58.2857142857143,17.1144606080578,7,0,0,7,0.142857142857143,0.377964473009227,7,0.571428571428571,0.534522483824849,7,0.142857142857143,0.377964473009227,7,0.142857142857143,0.377964473009227,7,76,14.5830952361516,7,40.5714285714286,35.5614826409002,7,51,22.8619042659763,7,63.8571428571429,24.728044614894,7,36.4285714285714,24.0752787651368,7,59.5714285714286,18.8843598678655,7,15.1428571428571,3.76069902316805,7,43.7142857142857,24.1157920991915,7,69.7142857142857,17.5472152179416,7,65.5714285714286,19.662630740037,7,61956.5217391304,36980.926608271,23,0,0,7,42.5925925925926,14.7684459536125,6,0,0,7,0.142857142857143,0.377964473009227,7,46.8260869565217,20.9840895873582,23,41.5714285714286,25.052326191774,7,0,0,7,40.5714285714286,21.0385134365299,7,52.6086956521739,13.6519535470642,23,53,25.1396101799531,7,64.7142857142857,17.2115686454807,7,NA,NA,NA,56.5714285714286,15.5441000903574,7,0,0,7
"AF223.WF53",51.6086956521739,7.22834779584571,23,41.8333333333333,23.9690456947112,12,1,0,12,38.25,26.1816208957213,12,0,0,12,59.5,21.8528134240297,12,0,0,12,0,0,12,0.25,0.452267016866645,12,0.75,0.452267016866645,12,0,0,12,71.8333333333333,18.5562208796224,12,45.75,15.8752236920532,12,50.3333333333333,22.9360111192118,12,68.1666666666667,19.4086828429177,12,30.0833333333333,22.6653854361601,12,61.5833333333333,18.8653522403245,12,17.3333333333333,2.10338831988828,12,50.1666666666667,23.4669335384274,12,73.4166666666667,16.2674149107591,12,63.9166666666667,14.9997474726218,12,102391.304347826,30032.920014294,23,0,0,12,40.7407407407407,9.86250405109551,12,0,0,12,0,0,12,64,16.0056808096944,23,50.6666666666667,17.2644318198024,12,0,0,12,51.25,20.4544949494326,12,65.1207729468599,14.4201004277048,23,40.1666666666667,20.4576428631246,12,54.5,19.9385419362965,12,NA,NA,NA,55.75,15.4043972470673,12,0,0,12
"AF226.WF12",29.1153846153846,8.08617053036565,26,50.4615384615385,12.5539859846411,13,0.923076923076923,0.277350098112615,13,54,20.623611064344,13,0.0769230769230769,0.277350098112615,13,58,16.4873689026883,13,0,0,13,0.153846153846154,0.375533808099405,13,0.846153846153846,0.375533808099405,13,0,0,13,0,0,13,66.2307692307692,10.0012819691098,13,47.7692307692308,15.7752646367335,13,52.2307692307692,16.1356429794097,13,64.3076923076923,10.2093471500762,13,38.6153846153846,15.2890944877848,13,47.4615384615385,19.0858384874553,13,16.7692307692308,0.599144689515278,13,51.8461538461538,20.9119031249595,13,67.3076923076923,13.2059621344844,13,62.5384615384615,12.6729066950942,13,60599.96,28000.0827386873,25,0,0,13,61.5384615384616,14.7791593724706,13,0,0,13,0,0,13,54.5,17.7589414098927,26,55.8461538461538,20.3709194435195,13,0,0,13,55.6153846153846,15.9035554805546,13,54.3589743589744,9.88288495353197,26,51.5384615384615,14.3330351787714,13,56,15.9164485150844,13,NA,NA,NA,56.7692307692308,14.5095017497377,13,0,0,13
"AF226.WF75",31.3870967741935,7.48187774717389,31,42.2,20.5739857317169,10,1,0,11,64.9,12.7580040236185,10,0,0,11,70.3,9.62692982096461,10,0,0,10,0,0,10,0.8,0.421637021355784,10,0.2,0.421637021355784,10,0,0,10,69.7,10.8223020759089,10,31.8,16.4303242681195,10,49.5,20.9616051124166,10,74.8,11.8677902089835,10,35.9,19.3474086694374,10,59.9,18.9880079114278,10,17.2727272727273,0.646669790682863,11,65,13.856406460551,10,71.7,12.9275760381528,10,68.4,16.1946493221269,10,61333.3333333333,28825.6750177665,30,0,0,11,66.6666666666667,12.8300059819917,10,0,0,11,0,0,11,58.8666666666667,17.4627353652508,30,65,17.8512371186612,10,0.0909090909090909,0.301511344577764,11,49.4,16.5475745117592,10,53.6296296296296,13.3841093624332,30,49.7,14.2286877664652,10,61.9,19.4733436037859,10,NA,NA,NA,64.3,18.3002732220041,10,0,0,11
"AF226.WF80",29.4375,6.43045927221477,32,49.0666666666667,17.5355421386177,15,1,0,15,49.5333333333333,21.619655959555,15,0,0,15,61.2666666666667,18.0137513609808,15,0,0,15,0.133333333333333,0.351865775274498,15,0.6,0.50709255283711,15,0.266666666666667,0.457737708217063,15,0,0,15,71.6666666666667,15.7056253191863,15,49.8,17.9928557250609,15,48.8666666666667,20.3886055946756,15,65,16.7460016549794,15,35.7333333333333,22.3174072568179,15,56.0666666666667,22.7233884126549,15,18.1333333333333,1.84648959096005,15,46.8,22.7727907819837,15,69.3333333333333,16.2025865072157,15,63.8666666666667,18.7306725783698,15,80000,35741.0038308762,32,0,0,15,53.3333333333333,15.2579236072355,15,0,0,15,0,0,15,65.65625,15.9588369189754,32,51.6666666666667,20.0023808106745,15,0,0,15,56.6666666666667,20.3387970801291,15,62.3297491039427,12.2738131313251,31,45.8,16.1475340886111,15,54.1333333333333,21.0233430353251,15,NA,NA,NA,49.1333333333333,17.4923112361103,15,0,0,15
"AF228.WF22",28.4666666666667,5.33520082247069,30,39.0833333333333,15.5882142736884,12,0.916666666666667,0.288675134594813,12,52.8333333333333,19.394625934818,12,0,0,12,55.9166666666667,22.6131833364093,12,0,0,12,0.333333333333333,0.492365963917331,12,0.666666666666667,0.492365963917331,12,0,0,12,0,0,12,73.0833333333333,15.506352559418,12,44.9166666666667,17.8144901865324,12,43.8333333333333,21.4638526294086,12,52.3333333333333,26.955631333843,12,40.0833333333333,19.8561111881242,12,49.5833333333333,11.7740726971931,12,15.5,2.54057974772402,12,53.4166666666667,24.9925746548607,12,73.75,15.4926668870381,12,64.4166666666667,16.2953330370348,12,57068.9655172414,22579.907368029,29,0,0,12,57.5757575757576,15.5699788832305,11,0.0833333333333333,0.288675134594813,12,0.0833333333333333,0.288675134594813,12,54.7,19.0011796367017,30,47.5833333333333,17.1700496813669,12,0,0,12,57.5,27.3479266290717,12,54.0873015873016,14.6129881015305,28,50.5,17.3859922717321,12,53,17.5602857711267,12,NA,NA,NA,54.8333333333333,20.0582485111072,12,0,0,12
"AF228.WF57",27.8529411764706,5.93975998362742,34,44.0526315789474,13.2726690115462,19,0.85,0.366347548532523,20,56.4,11.8517153988246,20,0,0,20,58.2105263157895,17.3127408041606,19,0,0,19,0.421052631578947,0.507257273501788,19,0.473684210526316,0.512989176042577,19,0.105263157894737,0.315301767642306,19,0,0,19,63.2105263157895,10.9523155713424,19,51.5263157894737,19.5344949058856,19,40.6842105263158,15.1805893297217,19,63.8421052631579,13.8574615195598,19,36.3684210526316,19.3683892702511,19,48.8947368421053,15.9857392587619,19,15.2631578947368,3.28027954877761,19,49.4210526315789,15.097151274601,19,70.5789473684211,13.5084985162579,19,63.5789473684211,12.8595653523994,19,49999.9705882353,27551.6539683745,34,0.1,0.307793505625546,20,59.0643274853801,13.8840147392779,19,0.1,0.307793505625546,20,0,0,20,48.7941176470588,20.1054483973491,34,48.4736842105263,16.9061738264544,19,0,0,20,56.3684210526316,16.5166936640068,19,51.0457516339869,17.0778485930736,34,51.5263157894737,15.9665219932646,19,58.6315789473684,13.1284700230529,19,NA,NA,NA,54.6315789473684,11.0262843863389,19,0.1,0.307793505625546,20
"AF228.WF7",29,6.7285011163503,23,40.0833333333333,18.6959321454663,12,1,0,12,47.8333333333333,21.1352068761337,12,0,0,12,61.0833333333333,18.4807434587432,12,0,0,12,0.0833333333333333,0.288675134594813,12,0.333333333333333,0.492365963917331,12,0.416666666666667,0.514928650544437,12,0.166666666666667,0.389249472080761,12,69.0833333333333,12.3910402625397,12,44.4166666666667,14.6502146017998,12,43.6666666666667,21.1244508625059,12,64.6666666666667,13.5735929010128,12,34.5,17.7789456687091,12,55.6666666666667,15.5114815735332,12,18.0833333333333,1.37895436890245,12,52.0833333333333,18.6179694886093,12,74.9166666666667,14.6564185959806,12,63.5833333333333,18.3722039719757,12,69347.8260869565,35139.4736542204,23,0.0833333333333333,0.288675134594813,12,48.1481481481482,17.2999765369228,12,0,0,12,0,0,12,58.9565217391304,18.1846045295803,23,55.75,18.5282339834495,12,0,0,12,49.4166666666667,18.951892845419,12,57.536231884058,16.3400883500776,23,42.1666666666667,17.6780980740336,12,55.5,23.0828547155282,12,NA,NA,NA,52.25,22.6560246854,12,0,0,12
"AF231.BF16",45.2083333333333,7.94535230108809,24,41.9230769230769,15.9083915930217,13,1,0,13,40.5384615384615,14.9254557977045,13,0,0,13,57.9230769230769,10.2831702185459,13,0.0769230769230769,0.277350098112615,13,0.538461538461538,0.518874521662771,13,0.230769230769231,0.438529009653515,13,0.153846153846154,0.375533808099405,13,0,0,13,64.1538461538462,15.5394452595438,13,49.4615384615385,15.5328436150381,13,60.3846153846154,14.0625890310572,13,66.3076923076923,15.3318003693011,13,34.3846153846154,16.3224715323102,13,55.8461538461538,13.3531903419255,13,14.5384615384615,4.64785586077754,13,42.3846153846154,12.47356178442,13,71.6923076923077,15.7235736787401,13,64.75,17.7667974297309,12,59999.9583333333,33100.7093060467,24,0,0,13,43.5897435897436,20.0110763883644,13,0,0,13,0,0,13,45.7083333333333,19.4253961219007,24,46.1538461538462,15.5822877751533,13,0,0,13,59.0769230769231,16.5804178599412,13,49.4907407407407,16.4249106029937,24,40.0769230769231,10.742916569082,13,52.4166666666667,16.483922378175,12,NA,NA,NA,51.2307692307692,22.3127536256504,13,0,0,13
"AF231.BF83",45.9230769230769,9.80988512439601,26,57,18.5780208080101,8,0.888888888888889,0.333333333333333,9,37.2222222222222,20.0423163442863,9,0,0,9,52.375,20.5561078861873,8,0,0,9,0.111111111111111,0.333333333333333,9,0.111111111111111,0.333333333333333,9,0.555555555555556,0.52704627669473,9,0.222222222222222,0.440958551844098,9,61.75,23.7531952737792,8,59.75,15.6182128116046,8,59.25,18.2658932752509,8,69.25,18.1953683274461,8,34,28.1830749615033,8,62.875,18.7192605165299,8,17.4444444444444,1.74005108481842,9,49.875,21.8529991403599,8,76.125,8.65922299384551,8,54.75,10.713809513227,8,90769.2307692308,43558.9785851851,26,0.111111111111111,0.333333333333333,9,38.8888888888889,14.5478593490662,8,0,0,9,0,0,9,68.6153846153846,17.5501040978723,26,42.375,21.5800006619886,8,0,0,9,42.625,21.6724809048579,8,65.982905982906,16.1354664126351,26,38.125,24.1627665161563,8,44.75,18.4526420872459,8,NA,NA,NA,37.5,11.7351730159502,8,0,0,9
"AF231.WF6",39.24,8.40277731864094,25,41,17.2295427349986,8,0.875,0.353553390593274,8,34.625,25.082364322368,8,0,0,8,59.625,18.7307043571321,8,0,0,8,0.125,0.353553390593274,8,0.625,0.517549169506766,8,0.25,0.462910049886276,8,0,0,8,62.75,14.5871763643864,8,55,16.5270341302624,8,48.625,14.7642183286872,8,56.875,24.7527054798345,8,26.75,19.3224517817264,8,40.625,12.8500972758964,8,15.875,5.46253473346264,8,37.875,18.0034718873888,8,62.75,17.2108769594779,8,62.375,11.0961705105861,8,73000,26770.6306736817,25,0,0,8,41.6666666666667,20.3583418069534,8,0,0,8,0.125,0.353553390593274,8,55.64,17.3946351882796,25,42.625,14.3620283088029,8,0.125,0.353553390593274,8,57.875,12.4031965925839,8,57.8222222222222,15.9328580950873,25,52.5,11.7473401244707,8,52.625,15.0422025362929,8,NA,NA,NA,50.125,17.9717039497412,8,0,0,8
"AF232.BF56",32.3125,5.56160512917838,32,42.9090909090909,19.3827477177749,11,1,0,11,35,22.8035085019828,11,0,0,11,54.1818181818182,16.5940843785861,11,0,0,11,0.0909090909090909,0.301511344577764,11,0.272727272727273,0.467099366496914,11,0.636363636363636,0.504524979109513,11,0,0,11,70.9090909090909,9.87374848225886,11,44.6363636363636,11.7155685075264,11,42,20.9857094233195,11,59.5454545454545,13.3443893555579,11,33.8181818181818,13.5780571645444,11,54.4545454545455,18.2173743243292,11,18.2727272727273,2.86673713796396,11,62.5454545454545,16.4217151136149,11,70.8181818181818,8.6350238195176,11,66.4545454545455,11.8942308398958,11,77500,31212.0737597984,32,0,0,11,56.5656565656566,15.2789255767184,11,0,0,11,0,0,11,66.375,13.7459671505218,32,51.5454545454545,17.2473976956736,11,0,0,11,35.2727272727273,14.9805935068735,11,66.6319444444445,11.7740725050106,32,43.9090909090909,15.8332216901965,11,67,9.01110426085505,11,NA,NA,NA,70.9090909090909,10.7466696744112,11,0,0,11
"AF232.WF30",38.7575757575758,8.93738742247386,33,48.9444444444444,14.4363602314443,18,0.944444444444444,0.235702260395516,18,38.7777777777778,18.869694207303,18,0,0,18,56.8333333333333,16.9332599967533,18,0,0,18,0.5,0.514495755427527,18,0.5,0.514495755427527,18,0,0,18,0,0,18,62.7222222222222,15.2732197597647,18,49.1666666666667,17.7871401001166,18,44.2777777777778,23.5417165538253,18,56.5555555555556,14.2755332535497,18,43.7222222222222,22.7616952629155,18,48,17.2012311460888,18,15.6666666666667,1.81497042594606,18,54.1111111111111,18.1071610432379,18,71.5555555555556,9.32562707068205,18,64.5,15.2595196902285,18,46818.1818181818,22284.3198031914,33,0.0555555555555556,0.235702260395516,18,53.7037037037037,18.7673908697533,18,0.111111111111111,0.323380833381777,18,0,0,18,42.5294117647059,22.3148751775346,34,49.0555555555556,21.5146249088224,18,0,0,18,49.5555555555556,18.7999443748308,18,43.1045751633987,18.6643004187357,34,47.8888888888889,18.5087861135919,18,67.5,11.4390970437561,18,NA,NA,NA,67.4444444444444,13.4873458001204,18,0,0,18
"AF232.WF42",29.4347826086957,5.14186106170379,23,39,15.9624559513879,11,0.916666666666667,0.288675134594813,12,31.4545454545455,22.272690166945,11,0,0,12,59.5454545454545,18.5922760110947,11,0,0,11,0.181818181818182,0.404519917477945,11,0.636363636363636,0.504524979109513,11,0.181818181818182,0.404519917477945,11,0,0,11,63.6363636363636,16.8479834239753,11,41.0909090909091,17.0906673097018,11,27.4545454545455,13.2692398905411,11,61.2727272727273,18.1994005895299,11,35.7272727272727,16.1312796088277,11,48.1818181818182,16.0487892491501,11,16.5,1.73205080756888,12,67.1818181818182,13.0062921835409,11,66.5454545454545,19.043968264853,11,73.2727272727273,11.0823364782965,11,53695.6086956522,20737.5011178456,23,0,0,12,61.6161616161616,15.2052917718657,11,0,0,12,0.0833333333333333,0.288675134594813,12,50.0909090909091,13.9349136409889,22,64.7272727272727,13.4914114094183,11,0,0,12,46,19.2665513260677,11,48.8888888888889,13.9622401676703,22,51.2727272727273,13.077392011337,11,70.5454545454545,12.6282511565429,11,NA,NA,NA,66.6363636363636,11.5262546152055,11,0,0,12
"AF236.BF43",39.4375,6.77251323246186,32,28.8,15.4531550176655,20,0.95,0.223606797749979,20,54.55,19.6936404375679,20,0,0,20,68.15,14.1988694879854,20,0,0,20,0,0,20,0.25,0.444261658319319,20,0.45,0.51041778553404,20,0.3,0.470162345981627,20,75.45,12.8574164549001,20,35.75,16.1371588186038,20,56.4,16.138871022929,20,73.15,18.6301255751905,20,25.65,14.4086048851664,20,70.6,13.546799971716,20,17.9,4.65550042535991,20,53.2,20.1745018851963,20,78,13.757294715704,20,62.5,12.9513258821351,20,91071.4285714286,36243.9558909391,28,0.05,0.223606797749979,20,48.5380116959064,24.0628253822019,19,0,0,20,0,0,20,73.53125,13.509815726639,32,55.1,18.8313847773226,20,0,0,20,45.65,21.3745421619173,20,71.2962962962963,9.26908801452297,30,30.8,14.9053151946757,20,50.9,16.8457397394244,20,NA,NA,NA,48.1,13.7416003051817,20,0,0,20
"AF236.BF70",38.1333333333333,8.22415841343024,30,42.9090909090909,21.892713607292,11,1,0,12,42.3636363636364,15.3314886900961,11,0,0,12,61.7272727272727,18.8366181098992,11,0,0,11,0.363636363636364,0.504524979109513,11,0.363636363636364,0.504524979109513,11,0.181818181818182,0.404519917477945,11,0.0909090909090909,0.301511344577764,11,63.9090909090909,22.9889301423731,11,52.4545454545455,24.8932265339937,11,51.1818181818182,22.5114112477125,11,68.6363636363636,16.6689695378732,11,26.5454545454545,14.562717029206,11,58.7272727272727,25.8924348375772,11,15.3333333333333,4.81160213977789,12,37.3636363636364,21.4768374174259,11,62.5454545454545,21.5794515053726,11,62.4545454545455,19.1121094406852,11,57333.3333333333,22542.4248815479,30,0,0,12,50.5050505050505,20.1007563051843,11,0,0,12,0,0,12,57.0666666666667,23.1887804817305,30,39.3636363636364,20.1557571292806,11,0,0,12,65.5454545454545,24.9092899792974,11,56.2452107279694,15.8709905659198,29,45,25.3298243183801,11,45,21.5360163447189,11,NA,NA,NA,40,23.8830483816451,11,0,0,12
"AF236.WF67",34.59375,6.37970256663347,32,38.3333333333333,16.6118144990961,15,1,0,15,52.6666666666667,22.9989647800152,15,0,0,15,66.5333333333333,17.4963941863405,15,0,0,15,0,0,15,0.466666666666667,0.516397779494322,15,0.466666666666667,0.516397779494322,15,0.0666666666666667,0.258198889747161,15,72.2666666666667,19.6812698003046,15,60.7333333333333,18.8735138172393,15,45.4666666666667,21.8823695069363,15,71.2,15.6944030059855,15,24.7333333333333,13.3441622691972,15,55.0666666666667,22.6887847268414,15,17.6,1.35224680756563,15,44.9333333333333,18.7291471343719,15,75.3333333333333,16.4215305823381,15,68.6666666666667,17.3108828967984,15,82812.5,36959.8190716141,32,0,0,15,48.1481481481481,15.5252918001283,15,0,0,15,0,0,15,62.40625,16.1980870535242,32,45.1333333333333,16.9700015433397,15,0,0,15,62.3333333333333,17.1908059591111,15,61.4695340501792,14.525094212239,31,45,23.5584379787795,15,58.8,20.5294213960633,15,NA,NA,NA,53.7333333333333,20.5720568687121,15,0.0666666666666667,0.258198889747161,15
"AF240_old.WF10",47.9459459459459,9.08890026945549,37,53.7333333333333,13.5513134137653,15,0.9375,0.25,16,34.6666666666667,21.6684980910955,15,0,0,16,47.6,14.0295606284934,15,0.0666666666666667,0.258198889747161,15,0.733333333333333,0.457737708217063,15,0.2,0.414039335605413,15,0,0,15,0,0,15,52.2,12.9018271131318,15,54.9333333333333,17.4293130209126,15,61.6666666666667,16.2905172533272,15,56.9333333333333,17.2521910271738,15,50.2666666666667,17.6896526117335,15,57,17.1755640373177,15,13.2,3.50917165642915,15,41.8666666666667,13.0212280892541,15,64.6,16.2075819999689,15,54.8,15.3446128285188,15,39285.6857142857,18033.6380375372,35,0.125,0.341565025531987,16,51.5873015873016,18.2871175353581,14,0.0625,0.25,16,0,0,16,40.7222222222222,26.5637896512324,36,43.4,14.8651077551234,15,0,0,16,57.0666666666667,18.9188744253935,15,39.6732026143791,18.5027463038056,34,43.3333333333333,20.3458197414698,15,48.2,15.3073278436926,15,NA,NA,NA,48.2666666666667,19.1440653492208,15,0.0625,0.25,16
"AF240_old.WF6",45.4230769230769,8.75521822422755,26,50.1,14.8432551087092,10,1,0,10,21.4,19.7157579390474,10,0,0,10,48.8,21.5138198478198,10,0.1,0.316227766016838,10,0.6,0.516397779494322,10,0.1,0.316227766016838,10,0.2,0.421637021355784,10,0,0,10,47.4,27.2323337229845,10,56.3,23.4191279845249,10,48.3,30.1295351588585,10,51.5,31.879111935212,10,52.5,20.5602096833233,10,42.7,29.1587608332956,10,13.5,2.54950975679639,10,31,25.3377189186399,10,61.7,27.4106629698087,10,50.2,23.3419031881388,10,60000,30757.1129984594,26,0,0,10,43.3333333333333,18.4814443701847,10,0,0,10,0,0,10,47,22.6344869612722,26,34.6,22.8044829900712,10,0,0,10,54.6,28.6906876103651,10,49.017094017094,20.3653710519026,26,44.5,25.2685575369866,10,38,24.285340800116,10,NA,NA,NA,34,26.4238949101419,10,0.1,0.316227766016838,10
"AF240.WF27",34.52,6.37782617093526,25,45.5384615384615,21.8960246948138,13,0.785714285714286,0.42581531362632,14,35.3076923076923,18.8475666660386,13,0,0,14,60.1538461538462,11.1642745237219,13,0,0,13,0.307692307692308,0.480384461415261,13,0.461538461538462,0.518874521662771,13,0.230769230769231,0.438529009653515,13,0,0,13,60.8461538461538,19.4329880780344,13,49.3076923076923,20.9060781248924,13,47.6153846153846,21.891925686344,13,69.3076923076923,15.4239241406795,13,41.1538461538462,24.8590900673045,13,43.0769230769231,20.2585847583255,13,15.0769230769231,4.11220821581987,13,47,24.1108550933668,13,64.3076923076923,21.7538679142531,13,57.6923076923077,12.5524540454886,13,57083.3333333333,19105.9213827561,24,0.285714285714286,0.468807230938495,14,53.8461538461538,14.2336136715633,13,0.142857142857143,0.363136519601281,14,0.0714285714285714,0.267261241912424,14,46.4166666666667,17.8445379943523,24,49.0769230769231,17.6892695273224,13,0.0714285714285714,0.267261241912424,14,57.4615384615385,15.4629416380766,13,46.2962962962963,15.3634328483354,24,57.7692307692308,18.2945977734496,13,59.7692307692308,14.3535933140674,13,NA,NA,NA,60.3846153846154,14.2626462104014,13,0,0,14
"AF240.WF29",30.0416666666667,4.64832056316806,24,49.5454545454545,19.9116229191075,11,0.909090909090909,0.301511344577764,11,60.8181818181818,12.7970166977947,11,0,0,11,62.7272727272727,19.9403656390293,11,0,0,11,0.0909090909090909,0.301511344577764,11,0.545454545454545,0.522232967867094,11,0.272727272727273,0.467099366496914,11,0.0909090909090909,0.301511344577764,11,78,10.285912696499,11,44.3636363636364,21.8598843879501,11,58.0909090909091,18.4089898987128,11,67.6363636363636,23.7540427181258,11,29.3636363636364,18.0015150877515,11,56.8181818181818,18.3620161301431,11,16.9090909090909,1.57826141399614,11,57.7272727272727,19.0687750476579,11,77,16.9587735405601,11,69.3636363636364,16.6209068782225,11,64583.3333333333,27263.4755937183,24,0,0,11,54.5454545454546,14.4483289260111,11,0,0,11,0.0909090909090909,0.301511344577764,11,55.9583333333333,18.5249048971722,24,63.9090909090909,21.0402212224803,11,0.0909090909090909,0.301511344577764,11,58.1818181818182,17.6624923599031,11,57.3148148148148,16.7579358202022,24,55,18.6440338982743,11,65.5454545454545,18.4573217795196,11,NA,NA,NA,62.5454545454545,19.0387165342816,11,0,0,11
"AF240.WF41",32.96875,7.67687930128197,32,37.7142857142857,15.8523406251791,14,1,0,14,41.6428571428571,22.1171953391548,14,0,0,14,56.7142857142857,10.3286649031382,14,0,0,14,0.285714285714286,0.468807230938495,14,0.642857142857143,0.497245158098847,14,0.0714285714285714,0.267261241912424,14,0,0,14,67.6428571428571,12.1883118213699,14,53.9285714285714,12.7789748337728,14,43.9285714285714,21.5744303274975,14,65.5,15.3610396282784,14,29.4285714285714,12.3582067762793,14,39.2142857142857,14.9675473116831,14,15.2142857142857,4.2277211797405,14,45.4285714285714,19.6614198004984,14,70.4285714285714,12.6777472259576,14,66.5714285714286,13.3630620956212,14,54032.2580645161,17954.5423611366,31,0.0714285714285714,0.267261241912424,14,57.936507936508,15.8210382183108,14,0,0,14,0,0,14,56.7096774193548,16.4543683123704,31,47.3571428571429,18.5373101644189,14,0,0,14,60.1428571428571,18.2075941166449,14,48.9583333333333,13.7014230076038,32,53.4285714285714,9.3538497686517,14,61.6428571428571,19.4169123064529,14,NA,NA,NA,63.5714285714286,9.3538497686517,14,0.0714285714285714,0.267261241912424,14
"AF246.BF12",29.5862068965517,7.35583947515418,29,48.4166666666667,20.8738998984305,12,1,0,12,45.1666666666667,15.8506285125362,12,0,0,12,62.9166666666667,13.3855983214888,12,0.0833333333333333,0.288675134594813,12,0.0833333333333333,0.288675134594813,12,0.666666666666667,0.492365963917331,12,0.166666666666667,0.389249472080761,12,0,0,12,67.1666666666667,13.2379161593668,12,43,13.4028490865324,12,46.1666666666667,15.3553859862876,12,63.3333333333333,15.1617541161565,12,34.5833333333333,16.2002151126758,12,46.25,13.9422510247221,12,16.3333333333333,2.3094010767585,12,57.9166666666667,20.3579706674553,12,71.5,13.0209621205752,12,70.5833333333333,11.0079172609646,12,60517.2413793103,25854.8429970855,29,0,0,12,61.1111111111111,18.6527124369893,12,0,0,12,0,0,12,51.1724137931034,19.2540700066937,29,60.8333333333333,10.8613855916129,12,0,0,12,50.25,16.0857079421454,12,50.727969348659,15.456817762722,29,53.1666666666667,11.4004252977552,12,65.9166666666667,10.9000278009098,12,NA,NA,NA,66.0833333333333,8.26227278145375,12,0,0,12
"AF246.WF16",27.0294117647059,5.77080055429341,34,40.2857142857143,20.0477452076808,14,1,0,15,56.7142857142857,13.9858641350614,14,0,0,15,66.6428571428571,12.2261204794498,14,0,0,15,0.0666666666666667,0.258198889747161,15,0.666666666666667,0.487950036474267,15,0.266666666666667,0.457737708217063,15,0,0,15,72.5333333333333,15.5465506815897,15,36.0714285714286,16.922739756881,14,43.7142857142857,19.1328496065258,14,74,18.0341556284393,14,31.3571428571429,15.0108019713863,14,47,18.900549442563,14,16.6,3.81350981942582,15,53.2142857142857,19.3358120174361,14,73.8571428571429,13.3581271306857,14,67.9333333333333,18.6335590752149,15,74062.46875,39542.5508363352,32,0,0,15,65.0793650793651,8.55920985021825,14,0.0666666666666667,0.258198889747161,15,0,0,15,64.4705882352941,18.0222678660992,34,55.7857142857143,18.3897068677377,14,0,0,15,60.2857142857143,18.4908649855027,14,61.6161616161616,15.8773533034849,33,54.9285714285714,18.5698858192682,14,57.8571428571429,21.5900872654991,14,NA,NA,NA,58.5,15.4956569597867,14,0.0666666666666667,0.258198889747161,15
